ts_id,ds,prediction,lower_bound,upper_bound,value,anomaly_flag,abs_error
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T23:01:52.000+0000,-416.88388,-24620.623,24579.564,3080,0,3496.8838
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T22:30:47.000+0000,-419.69498,-25211.56,24707.912,3188,0,3607.695
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T22:01:55.000+0000,-418.3649,-25385.32,25121.105,3379,0,3797.365
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T21:01:05.000+0000,-406.5192,-25189.525,24762.889,3395,0,3801.5193
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T20:31:51.000+0000,-398.90887,-24937.531,24517.107,3421,0,3819.909
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T20:01:50.000+0000,-391.4006,-24438.402,24265.488,3306,0,3697.4006
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T19:32:17.000+0000,-384.98035,-24210.668,23704.79,3304,0,3688.9805
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T19:00:47.000+0000,-379.2281,-24148.854,23849.701,3186,0,3565.228
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T18:31:01.000+0000,-374.1621,-24197.314,23851.398,3172,0,3546.162
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T18:01:11.000+0000,-368.28275,-23753.904,23687.633,3208,0,3576.2827
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T17:31:46.000+0000,-360.38773,-23650.53,23105.834,3125,0,3485.3877
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T17:01:12.000+0000,-348.75076,-23146.373,22951.977,2917,0,3265.7507
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T16:30:57.000+0000,-333.06924,-22179.533,21898.186,2787,0,3120.0693
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T16:00:53.000+0000,-313.40976,-21247.967,20911.229,2835,0,3148.4097
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T15:30:57.000+0000,-290.6381,-19776.336,19517.895,2756,0,3046.6382
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T15:01:46.000+0000,-266.7955,-18513.541,18135.28,2703,0,2969.7954
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T14:31:06.000+0000,-241.9381,-16874.379,16547.568,2474,0,2715.938
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T14:01:02.000+0000,-219.74191,-15758.116,15248.413,2357,0,2576.742
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T13:31:01.000+0000,-201.37663,-14390.089,14154.861,2179,0,2380.3767
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T13:00:53.000+0000,-187.7768,-13512.571,13314.282,1841,0,2028.7769
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T12:31:04.000+0000,-179.3437,-13198.806,12744.468,1680,0,1859.3438
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T12:01:45.000+0000,-175.46458,-13044.672,12652.355,1740,0,1915.4646
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T11:31:07.000+0000,-175.01213,-13271.113,12951.089,1763,0,1938.0121
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T11:01:46.000+0000,-176.71057,-13305.601,13027.509,1777,0,1953.7106
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T10:31:00.000+0000,-179.31354,-13886.039,13391.558,1799,0,1978.3135
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T10:01:00.000+0000,-181.53397,-14215.206,13827.899,1865,0,2046.5339
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T09:31:57.000+0000,-182.72438,-14464.746,14071.979,1924,0,2106.7244
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T09:01:53.000+0000,-182.73895,-14788.105,14340.772,1950,0,2132.739
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T08:31:00.000+0000,-181.64171,-14723.411,14481.672,1971,0,2152.6416
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T08:01:51.000+0000,-179.97617,-14850.649,14419.748,2020,0,2199.976
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T07:31:05.000+0000,-178.0529,-14868.136,14381.732,2063,0,2241.053
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T07:01:04.000+0000,-176.40625,-15053.958,14696.533,2082,0,2258.4062
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T06:30:53.000+0000,-175.18242,-15064.13,14564.94,2159,0,2334.1824
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T06:01:02.000+0000,-174.39307,-15271.153,14990.025,2185,0,2359.393
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T05:30:46.000+0000,-173.86967,-15357.088,15038.915,2228,0,2401.8696
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T05:02:07.000+0000,-173.45758,-15577.774,15311.127,2299,0,2472.4575
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T04:31:04.000+0000,-172.9793,-15984.68,15333.015,2327,0,2499.9792
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T04:01:07.000+0000,-172.50854,-15965.342,15488.642,2409,0,2581.5085
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T03:31:46.000+0000,-172.20827,-16428.732,15725.712,2472,0,2644.2083
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T03:01:55.000+0000,-172.33792,-16622.041,16293.482,2521,0,2693.338
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T02:31:12.000+0000,-173.22067,-17037.773,16876.045,2590,0,2763.2207
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T02:01:50.000+0000,-174.94041,-17492.12,17102.238,2695,0,2869.9404
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T01:31:05.000+0000,-177.61342,-17998.95,17762.365,2807,0,2984.6135
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T01:02:04.000+0000,-180.6698,-18849.053,18161.59,2938,0,3118.67
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T00:31:47.000+0000,-183.8896,-19670.746,18816.232,3056,0,3239.8896
10_9454C3610D0A_E2288FCE3225_5,2023-04-13T00:01:06.000+0000,-186.50098,-20135.19,19503.867,3156,0,3342.501
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T23:31:02.000+0000,-187.75945,-20769.268,20086.385,3221,0,3408.7595
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T23:01:00.000+0000,-187.23602,-20983.203,20512.068,3304,0,3491.236
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T22:30:55.000+0000,-184.71114,-21197.771,20519.154,3336,0,3520.7112
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T22:00:48.000+0000,-180.28812,-21173.242,20664.969,3303,0,3483.288
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T21:34:40.000+0000,-175.22429,-20855.447,20068.46,3321,0,3496.2244
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T21:00:18.000+0000,-167.52097,-20581.297,19903.693,3373,0,3540.521
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T20:29:54.000+0000,-160.42361,-20202.11,19519.137,3329,0,3489.4236
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T20:00:54.000+0000,-153.93031,-19854.893,18996.168,3322,0,3475.9304
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T19:02:14.000+0000,-142.40701,-19305.37,18284.758,3263,0,3405.407
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T18:30:54.000+0000,-136.81476,-18945.275,18127.562,3227,0,3363.8147
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T18:00:46.000+0000,-131.20685,-18783.36,18086.045,3216,0,3347.2068
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T17:31:03.000+0000,-124.92395,-18219.615,17493.107,3114,0,3238.9238
10_9454C3610D0A_E2288FCE3225_5,2023-04-12T16:30:50.000+0000,-108.436905,-16879.38,16300.141,2895,0,3003.437
